Query	Subject	Query_length	BitScore_corrected	Evalue	Coverage	Similarity
Ae_umbellulata_Tr257_UMB03_Contig1006	TraesCS2B02G482600	377	1.0223472580754	3.38e-170	0.970822281167109	96.175
Ae_umbellulata_Tr257_UMB03_Contig101_simExt	TraesCS7B02G135900	326	0.900969270939718	2.31e-146	0.993865030674847	95.399
Ae_umbellulata_Tr257_UMB03_Contig1010_simExt	TraesCS4B02G170900	1154	2.125982067386	0	0.988734835355286	97.64
Ae_umbellulata_Tr257_UMB03_Contig1017_simExt	TraesCS4B02G140300	694	1.78828828828829	1.71387387387387e-52	1	98.9331902017291
Ae_umbellulata_Tr257_UMB03_Contig102_simExt	TraesCS2B02G240100	1794	1.72305839855509	0	0.999442586399108	97.7557897378695
Ae_umbellulata_Tr257_UMB03_Contig1025_simExt	TraesCS6B02G230600	2240	1.72124940842404	7.02366303833412e-75	0.942410714285714	97.7770715300805
Ae_umbellulata_Tr257_UMB03_Contig1040_simExt	TraesCS5B02G272600	1739	1.4845971563981	0	0.952846463484761	94.0704598672299
Ae_umbellulata_Tr257_UMB03_Contig1041_simExt	TraesCS1B02G128600	1417	1.98221257991508	0	0.937896965419901	95.802
Ae_umbellulata_Tr257_UMB03_Contig1042_simExt	TraesCS1B02G351800	821	1.57882547559967	5.65550028444301e-14	1	95.3887085870889
Ae_umbellulata_Tr257_UMB03_Contig105_simExt	TraesCS1B02G274000	781	1.51957295373665	1.35077105575326e-22	0.989756722151088	94.1691009055627
Ae_umbellulata_Tr257_UMB03_Contig1052_simExt	TraesCS1B02G231400	350	1.82307692307692	4.80738461538461e-25	1	99.5508642857143
Ae_umbellulata_Tr257_UMB03_Contig1056_simExt	TraesCS7B02G368200	2158	1.64898065865133	0	0.990732159406858	96.7003182881197
Ae_umbellulata_Tr257_UMB03_Contig1058	TraesCS1B02G024500	386	0.944118816033632	2.12e-157	1	92.621
Ae_umbellulata_Tr257_UMB03_Contig106_simExt	TraesCS3B02G322800	527	1.67682631833575	0	0.994307400379507	96.9047266221374
Ae_umbellulata_Tr257_UMB03_Contig1061_simExt	TraesCS1B02G139600	856	1.6951724137931	0	0.84696261682243	97.241
Ae_umbellulata_Tr257_UMB03_Contig1062_ESTScan	TraesCS7B02G083400	341	1.33333333333333	1.01635514018692e-20	0.914956011730205	91.3331282051282
Ae_umbellulata_Tr257_UMB03_Contig1064_simExt	TraesCS6B02G339600	2021	1.95664299706306	0	0.999505195447798	96.538
Ae_umbellulata_Tr257_UMB03_Contig107_simExt	TraesCS3B02G276000	1935	1.68811785763459	5.98375326999862e-15	0.98656330749354	97.1092020254933
Ae_umbellulata_Tr257_UMB03_Contig1071_simExt	TraesCS2B02G195600	887	1.60744436867873	0	0.919954904171364	93.78
Ae_umbellulata_Tr257_UMB03_Contig1073_simExt	TraesCS7B02G204900	1374	1.64971098265896	0	1	96.5245483988355
Ae_umbellulata_Tr257_UMB03_Contig1074_simExt	TraesCS3B02G226600	1912	1.77578245253976	2.07798871216008e-15	0.992154811715481	98.779750131787
Ae_umbellulata_Tr257_UMB03_Contig108	TraesCS2B02G363000	1069	1.68082141972911	0	1	91.553
Ae_umbellulata_Tr257_UMB03_Contig1084_simExt	TraesCS3B02G475800	2896	1.65046454578579	0	0.998273480662983	96.941
Ae_umbellulata_Tr257_UMB03_Contig1087_simExt	TraesCS1B02G133100	466	1.28235959832675	0	0.978540772532189	97.368
Ae_umbellulata_Tr257_UMB03_Contig1089_simExt	TraesCS2B02G528300	1985	1.43436873747495	0	0.995969773299748	93.0865
Ae_umbellulata_Tr257_UMB03_Contig1097_simExt	TraesCS5B02G165300	3425	1.76358084217293	0	0.96029197080292	98.5694588020675
Ae_umbellulata_Tr257_UMB03_Contig1098_simExt	TraesCS6B02G244000	2021	1.63769425370437	0	0.994062345373577	96.3686102123776
Ae_umbellulata_Tr257_UMB03_Contig1099_simExt	TraesCS4B02G137800	1536	1.68901909722222	0	1	97.2656666666667
Ae_umbellulata_Tr257_UMB03_Contig11	TraesCS2B02G429600	9240	1.71346544715447	8.16788617886179e-71	0.9995670995671	97.9117526346182
Ae_umbellulata_Tr257_UMB03_Contig1101_simExt	TraesCS3B02G448900	2216	1.91363328196475	0	0.998646209386282	96.977
Ae_umbellulata_Tr257_UMB03_Contig1105	TraesCS7B02G414800	303	1.62834008097166	1.69068825910931e-16	0.815181518151815	95.9518218623482
Ae_umbellulata_Tr257_UMB03_Contig1107_simExt	TraesCS4B02G096400	4339	1.65927136851938	0	0.981562572021203	96.7369950692651
Ae_umbellulata_Tr257_UMB03_Contig1115_simExt	TraesCS5B02G022800	714	1.73209169054441	0	0.987394957983193	97.9929072340426
Ae_umbellulata_Tr257_UMB03_Contig1117_simExt	TraesCS5B02G393300	1683	1.43062520896021	2.59371447676362e-175	0.998217468805704	92.5865107142857
Ae_umbellulata_Tr257_UMB03_Contig1127	TraesCS1B02G161400	3103	1.70580858085809	3.27128712871287e-24	0.979052529809861	97.5248126398947
Ae_umbellulata_Tr257_UMB03_Contig1130_simExt	TraesCS5B02G321900	1597	2.11454126733823	0	0.99812147777082	97.121
Ae_umbellulata_Tr257_UMB03_Contig1131_simExt	TraesCS7B02G167100	1946	1.78749202297384	5.10478621569879e-51	0.802158273381295	98.859600896861
Ae_umbellulata_Tr257_UMB03_Contig1132_simExt	TraesCS4B02G360800	1747	1.4326893590923	1.77123581723398e-46	0.940469376073268	92.9823974437005
Ae_umbellulata_Tr257_UMB03_Contig1133_simExt	TraesCS3B02G284300	701	1.74358974358974	3.11809116809117e-24	0.998573466476462	98.1455371428571
Ae_umbellulata_Tr257_UMB03_Contig1135_simExt	TraesCS7B02G183800	1169	2.19055431312864	0	0.972626176218991	98.769
Ae_umbellulata_Tr257_UMB03_Contig1138_simExt	TraesCS6B02G110100	801	1.47725729803123	6.0244399185336e-24	0.936329588014981	93.912422
