Query	Subject	Query_length	BitScore_corrected	Evalue	Coverage	Similarity
Ae_comosa_Tr272_COM03_0_simExt	TraesCS3D02G254500	258	1.76377952755906	2.34e-125	0.984496124031008	98.425
Ae_comosa_Tr272_COM03_100023_simExt	TraesCS3D02G528000	287	1.73157894736842	2.15286771929825e-138	1	97.8947020905923
Ae_comosa_Tr272_COM03_100032_ESTScan	TraesCS6D02G274400	407	0.910403960845322	2.81e-161	0.992628992628993	91.686
Ae_comosa_Tr272_COM03_100035_simExt	TraesCS3D02G490000	3689	1.2919200165314	0	0.986446191379778	98.137
Ae_comosa_Tr272_COM03_100065_simExt	TraesCS6D02G273100	643	1.51166407465008	0	1	94.09
Ae_comosa_Tr272_COM03_100088_simExt	TraesCS4D02G330400	718	1.50071629840055	0	0.99025069637883	94.568
Ae_comosa_Tr272_COM03_100105_simExt	TraesCS6D02G299400	1892	1.29931972789116	0	0.992071881606765	90.5979765583378
Ae_comosa_Tr272_COM03_100132_simExt	TraesCS2D02G379600	594	1.23856273859559	0	1	92.797
Ae_comosa_Tr272_COM03_100158_simExt	TraesCS1D02G245700	1279	1.96097079825348	0	1	97.045
Ae_comosa_Tr272_COM03_100162_simExt	TraesCS5D02G279100	1866	1.52330508474576	5.29729872881356e-34	0.94908896034298	94.5109656973461
Ae_comosa_Tr272_COM03_10018_simExt	TraesCS6D02G285100	1797	1.74853113983549	4.52514688601645e-97	0.947134112409571	98.2374888366627
Ae_comosa_Tr272_COM03_100183_simExt	TraesCS3D02G202400	308	0.93122005537398	1.26e-158	1	99.351
Ae_comosa_Tr272_COM03_100187_simExt	TraesCS3D02G295200	3004	1.52853671883851	0	1	98.635
Ae_comosa_Tr272_COM03_10020_simExt	TraesCS1D02G349600	1297	1.51298190401259	0	0.977640709329221	94.335
Ae_comosa_Tr272_COM03_100208_simExt	TraesCS2D02G341700	1552	2.06078909469961	0	0.983247422680412	99.148
Ae_comosa_Tr272_COM03_100227_simExt	TraesCS6D02G218200	634	1.54555940023068	1.56476355247982e-100	1	94.6869487381703
