Species Windows piS_obs piS_est Fis_obs Fis_est u1_est s1_est u2_est s2_est u3_est s3_est lnLNull lnLMax lnLSat R2deviance R2efron
Ae_searsii 1cM 0.00207821783026588 0.533525068243359 0.9 0.95712973942507 1.15317664433517e-09 0.0065731784300928 9.83737390833679e-10 0.00666292741235192 8.40564873567466e-10 0.5744461054107 -963.564568705511 -902.121283432587 -484.450995298839 0.128243674743005 0.0882533186837575
Ae_searsii 1cM 0.00171434601423903 0.529004835291492 0.9 0.959742128636447 1.08997050307262e-09 0.00661876908393202 9.32195897001906e-10 0.00670795170246122 7.96708562552137e-10 0.574570823313358 -903.697859838161 -835.397934103859 -459.956571996387 0.153918347482364 0.0925506731135791
Ae_searsii 1cM 0.00156052025218725 0.517695727441144 0.9 0.960541605586053 1.06288191693178e-09 0.00672311110245035 9.09458894440493e-10 0.00681341917055009 7.77657942013381e-10 0.570447583815678 -912.478587609064 -843.465688518753 -473.21943236501 0.157112033446331 0.0782012735535967
Ae_searsii 1cM 0.00179883847571449 0.526898489693371 0.9 0.960161715828486 1.0481104083487e-09 0.00663298142366386 8.96010673879565e-10 0.0067222730475442 7.65823716488649e-10 0.573916493961538 -944.114792306819 -892.431365300924 -504.637673476301 0.117602088462372 0.068703871423455
Ae_searsii 1cM 0.0019086400367013 0.523073280520174 0.9 0.961400591425167 1.00615849074923e-09 0.0066866807758554 8.61517359407555e-10 0.00677182557655181 7.36468815606444e-10 0.573610199517465 -1021.61109164603 -913.255558557133 -492.021563281505 0.204602861811707 0.112996652571309
Ae_searsii 1cM 0.00183803069553797 0.523379139528905 0.9 0.961497084640865 1.00979168451105e-09 0.0066928485876757 8.64233981730657e-10 0.00677773362720292 7.38758684808866e-10 0.573560370675752 -1020.16906344644 -896.657632363542 -503.661467578161 0.239128005223748 0.112344856054877
Ae_searsii 1cM 0.00159296969008566 0.5273120576664 0.9 0.956283025470761 1.13475689620283e-09 0.00805799095068162 9.72990659207248e-10 0.00815718544357067 8.31635447090178e-10 0.573953334313214 -954.46231601603 -861.481335470858 -493.138646360697 0.201552590212075 0.118833240533676
Ae_searsii 1cM 0.0016963922618727 0.53552047498315 0.9 0.959382089894955 1.04858010287012e-09 0.00762303089305878 8.97147096906925e-10 0.00769805712402104 7.66612978513572e-10 0.574873583775963 -958.227854670643 -873.870717622541 -502.408515392797 0.185067042529939 0.104290404815416
Ae_searsii 1cM 0.00154203061153216 0.439225491859397 0.9 0.958118990790403 1.06541809488022e-09 0.0077013328096048 9.15372467376982e-10 0.00779638840509484 7.85944452230726e-10 0.540110391168959 -871.539824296489 -836.29401253697 -467.662413799325 0.0872685890407474 0.0729179921311038
Ae_searsii 1cM 0.00163941286441563 0.525581970061978 0.9 0.960479935551953 1.05133104590665e-09 0.0066422090084224 8.99236156984151e-10 0.0067316546849764 7.68625530617638e-10 0.573810885980832 -959.299186366392 -848.287276674283 -476.820939544747 0.230086870078406 0.102465022089789
Ae_searsii 1cM 0.00152403221091281 0.523943305242169 0.9 0.960496971761 1.0556988593087e-09 0.00667199845183924 9.030980108051e-10 0.00676176193965951 7.71966892099433e-10 0.573455376478471 -937.481652102735 -843.163632369235 -460.033639580148 0.197546156355689 0.0841680466147999
Ae_searsii 1cM 0.0016318066983691 0.500606123939001 0.9 0.959603888544315 1.06663061993573e-09 0.00697223225109089 9.13655208993535e-10 0.00706311565606451 7.81586528492627e-10 0.568322956941318 -930.207734167672 -844.650146639472 -485.648988380049 0.192455076722465 0.107486113976802
Ae_searsii 1cM 0.00267641783339048 0.531608042214899 0.9 0.956494359042607 1.11556586266526e-09 0.00658734265957921 9.44566188431274e-10 0.00667741936159359 8.06241059298877e-10 0.574297628980774 -1123.4349061901 -1048.62958632641 -586.473933448898 0.13931239635872 0.0982471591305925
Ae_searsii 1cM 0.00228216952162296 0.535218611285225 0.9 0.955660903061145 1.17964323760903e-09 0.00654966384170799 9.98484774673778e-10 0.00664077793212267 8.52474472558928e-10 0.574588509962295 -996.088681404532 -953.125366878844 -519.81549034337 0.090207291386617 0.0876766129237029
Ae_searsii 1cM 0.00177114774945553 0.522413099691382 0.9 0.959455523587533 1.0438114090482e-09 0.00744537955518144 8.96277034603576e-10 0.0075347155563356 7.66179237579697e-10 0.573500536172775 -944.114792306819 -870.132068077487 -491.667322693217 0.163516715636655 0.147380101336161
Ae_searsii 1cM 0.0017334967120324 0.525948324501551 0.9 0.960342187896944 1.04993571673795e-09 0.00663821309252396 8.97956773397736e-10 0.00672759205296104 7.67523096006593e-10 0.57385659808314 -920.553617326632 -850.551524230028 -489.582731237894 0.162428821426677 0.0910764132229655
Ae_searsii 1cM 0.00152223806299484 0.520318427177399 0.9 0.960520117550065 1.05890555052577e-09 0.0066959955519654 9.05942295807444e-10 0.00678600822127564 7.74511656124537e-10 0.572466441983415 -934.694947166959 -819.526967908568 -459.371180904066 0.24229375308512 0.0767581859519894
Ae_searsii 1cM 0.00157156101266191 0.519620659967346 0.9 0.962814180042136 9.6546836622194e-10 0.0071379474168679 8.25697523846329e-10 0.00722945925640659 7.05903192733566e-10 0.572512251714129 -915.953331483149 -868.405431952048 -497.085338112639 0.113515236980741 0.0627040433434318
Ae_searsii 1cM 0.00152600133354999 0.439565280276265 0.9 0.958988423374132 1.0440945320868e-09 0.00770341996613308 8.97034188618963e-10 0.00779727682468277 7.70184192645214e-10 0.539645676870679 -894.180022207586 -827.325623683984 -449.142811492871 0.150222041919228 0.0696662909902792
Ae_searsii 1cM 0.00159196904052395 0.471998006994122 0.9 0.957610514799391 1.0613168189522e-09 0.00853668859345519 9.14701597351406e-10 0.00863595604864245 7.83248059363643e-10 0.561832612926425 -915.37567671733 -864.385655330112 -493.822528976329 0.12095751546504 0.0841471193403951
Ae_searsii 1cM 0.00171146072227052 0.56756286149425 0.9 0.960001954911229 1.05537296790942e-09 0.00744191796454005 8.91430642466128e-10 0.0074956151242049 7.60983680337907e-10 0.579426705126901 -970.428738087527 -885.266769400298 -520.880828048282 0.189439138266251 0.104600467200508
Ae_searsii 1cM 0.00156344051594531 0.493169374694711 0.9 0.959703011670029 1.06570462606822e-09 0.00699980453362482 9.12978405986648e-10 0.00709116368182139 7.81567098162887e-10 0.563565991393693 -846.655324653814 -825.842447226801 -420.941587558394 0.0488893723961464 0.0604077306042929
Ae_searsii 1cM 0.00130989175156102 0.444809687673307 0.9 0.958702648168986 1.0630798325702e-09 0.00762310031902698 9.13073945631884e-10 0.0077174679314626 7.83723005434446e-10 0.531953903186951 -842.727965210186 -776.360751229622 -439.112461041091 0.16443177552654 0.104326161544287
Ae_searsii 1cM 0.00159818668978661 0.488708699775672 0.9 0.957433947475861 1.11397500578224e-09 0.00756262021559025 9.56593525153335e-10 0.00765753031836246 8.19137663502145e-10 0.56110157016008 -963.564568705511 -843.161995259797 -466.229578666091 0.242095520840329 0.0967847829741149
Ae_searsii 1cM 0.00158586638209316 0.557465525049118 0.9 0.959370845685452 1.12478662102647e-09 0.00632373339833058 9.60656224361195e-10 0.00641113019960368 8.20304635571703e-10 0.580630116450843 -954.46231601603 -831.438639849588 -468.993491424709 0.253412103794731 0.13645879938262
Ae_searsii 1cM 0.00160317207964328 0.519730159097224 0.9 0.960526862844129 1.06007907364187e-09 0.0067020048804348 9.06971898292049e-10 0.0067920909143543 7.75435217354032e-10 0.572088642372789 -933.576446084715 -835.931448399376 -491.784778886972 0.221020460400927 0.105999574251798
Ae_searsii 1cM 0.00149475835734222 0.443527591094214 0.9 0.957952345671403 1.05930143755887e-09 0.0079681540275109 9.11014338474569e-10 0.0080626575670799 7.80892224381323e-10 0.555159393276458 -903.107635765229 -862.906371628847 -475.565643998421 0.094028808656318 0.0503422005588341
Ae_searsii 1cM 0.00194172205640139 0.529487652516576 0.9 0.95805789451219 1.11461860488373e-09 0.00660514465496721 9.51612503845109e-10 0.00669489185707088 8.13217995927165e-10 0.574132327195376 -972.524343508391 -922.080242682219 -526.53715168709 0.113106613264319 0.0711816806810476
Ae_searsii 1cM 0.00171868671524946 0.52539867981581 0.9 0.959296008668241 1.09773457764632e-09 0.00665195253313528 9.38985906836534e-10 0.00674158700987572 8.02606616742054e-10 0.573768904518771 -907.226412660427 -862.538315999092 -460.24639882713 0.0999778407944705 0.0937891363340433
Ae_searsii 1cM 0.00182944724621915 0.523886000776202 0.9 0.961178847047912 1.01496244640136e-09 0.00667889786562543 8.68669842301123e-10 0.00676435316075551 7.42546901053613e-10 0.573675380531996 -958.763771256515 -885.19677835067 -492.098899345519 0.157644162511285 0.0784502988815639
Ae_searsii 1cM 0.00166062966807535 0.523210682890869 0.9 0.958422669283547 1.11681905339997e-09 0.0067406399787353 9.55718010013953e-10 0.006831640588034 8.16966653041514e-10 0.573279509059567 -934.694947166959 -842.726894707004 -438.915642363248 0.185501999718134 0.0522474294154043
Ae_searsii 1cM 0.00158353344194739 0.446613561602161 0.9 0.958082164691693 1.06903059458196e-09 0.00762259844133576 9.18170525991121e-10 0.00771615980983744 7.86944014266549e-10 0.55576604660393 -920.553617326632 -857.779261807904 -481.108539772049 0.142849149359129 0.0791597194751243
Ae_searsii 1cM 0.00149014195212935 0.519665258801361 0.9 0.960523679260912 1.05988621753576e-09 0.00670272001295674 9.06809714190421e-10 0.00679280734306803 7.75303674711994e-10 0.572031263438036 -901.333282752442 -823.912742255038 -486.359407433167 0.18656726387375 0.0983603270192926
Ae_searsii 1cM 0.00149427893593243 0.487588135127027 0.9 0.959743931474831 1.06741877209823e-09 0.00706958528482693 9.14700474542587e-10 0.00716095730517177 7.83315540536558e-10 0.555471592622165 -863.36582396149 -819.275866401048 -449.363838349072 0.106496971252981 0.0894412989974855
Ae_searsii 1cM 0.00130348530210134 0.453760348572448 0.9 0.959097570388174 1.06164443470496e-09 0.0074969335496654 9.11388989163129e-10 0.00759095494688137 7.81886345522849e-10 0.533625716128052 -840.094487880162 -782.74499133904 -425.918668156573 0.138466549252914 0.0588107301722769
Ae_searsii 1cM 0.00192068541992574 0.518335532622958 0.9 0.960982205677175 1.01156543490023e-09 0.00674395734312879 8.68238631282833e-10 0.00682530652960635 7.42400874377218e-10 0.573228250330733 -944.114792306819 -907.088735410703 -500.181063045629 0.0834044688556008 0.0579036236112106
Ae_searsii 1cM 0.00181637415078935 0.538440793705104 0.9 0.953565338672099 1.2866128806393e-09 0.00647341603403184 1.09929680841443e-09 0.00656614809440966 9.39254277919943e-10 0.575268186193954 -996.59034907866 -864.068375525585 -489.391577978609 0.26128212666141 0.104266960961869
Ae_searsii 1cM 0.00149890958104955 0.510212705560905 0.9 0.957261017826182 1.11174842011286e-09 0.00768692390272948 9.54996113342759e-10 0.00778294096594502 8.16692958196124e-10 0.570436508327606 -929.080397581198 -853.708321366977 -509.914379750756 0.179814376662351 0.0677424451496501
Ae_searsii 1cM 0.00184728580945061 0.5330002932371 0.9 0.956628216416275 1.18362893993468e-09 0.00648601605240583 1.01284981220707e-09 0.00657331819147232 8.65539454724916e-10 0.575317094104266 -950.671823162258 -863.536127661339 -500.830956348669 0.193703378081538 0.117556267330772
Ae_searsii 1cM 0.00162444314591616 0.524435616350603 0.9 0.96049499614583 1.0553110763958e-09 0.00666928838763033 9.0275485394578e-10 0.00675902247401352 7.71661547077971e-10 0.573559755325192 -934.694947166959 -852.640242763999 -467.94951321347 0.175801836362767 0.0723995393729933
Ae_searsii 1cM 0.0020225777124556 0.531024419023362 0.9 0.957573072142606 1.12621577904984e-09 0.00659563254402305 9.59493562926558e-10 0.00668506578878811 8.19773471278141e-10 0.574247314832937 -1029.71496588562 -913.658313209924 -537.092522640994 0.235589454494397 0.131040936037187
Ae_searsii 1cM 0.00185482903600997 0.526628909873882 0.9 0.960226811951273 1.04876842938249e-09 0.00663486800664687 8.96728070478506e-10 0.00672419112326933 7.66452444283986e-10 0.573894888847989 -975.653447113135 -890.851034551887 -504.772832825332 0.180093233800907 0.0963413245881116
Ae_searsii 1cM 0.00179824255137521 0.516676361200497 0.9 0.961804044339316 9.86104401121752e-10 0.00680032535682794 8.46791446457435e-10 0.00687387929839905 7.24081703029654e-10 0.573094852094291 -929.644344222355 -891.535440936186 -506.405070034629 0.0900410373288415 0.0744379487246397
Ae_searsii 1cM 0.00151360827368291 0.537686225661759 0.9 0.957642885920328 1.15139439949978e-09 0.00714295631440525 9.87037530583231e-10 0.00723547976013774 8.4327633565378e-10 0.577740356380562 -943.014603012742 -792.500004596635 -440.277918668365 0.299390522122718 0.132861792718211
Ae_searsii 1cM 0.0017202544013178 0.52627051514609 0.9 0.960298288339289 1.04949142086816e-09 0.00663694011732031 8.97505929685743e-10 0.00672629782570336 7.67129971524366e-10 0.5738711670896 -959.299186366392 -863.714189573938 -491.386752245719 0.204279668207754 0.0803759400316748
Ae_searsii 1cM 0.00190940900657712 0.534902191717515 0.9 0.956462350408673 1.17797801027908e-09 0.00655922366006534 1.00517218652779e-09 0.0066495559540594 8.58887077487789e-10 0.574554767276266 -996.088681404532 -881.844490138049 -510.586866629951 0.235311563808524 0.136067528654766
Ae_searsii 1cM 0.00224289345119881 0.530315206765727 0.9 0.956758331136727 1.15161424772893e-09 0.00659166676603741 9.81775773988411e-10 0.00668236244028563 8.38858742295499e-10 0.574191557818326 -1048.34433089166 -954.395780976697 -545.076525594655 0.186677051315692 0.118368332060421
Ae_searsii 1cM 0.00148645437659172 0.516516695366006 0.9 0.960554119844345 1.06482562396019e-09 0.00673536258438534 9.11173860821543e-10 0.00682580612241754 7.79168877289486e-10 0.569373198176859 -910.150263930132 -822.861510840726 -464.488770885525 0.195863350214709 0.0664921919956509
Ae_searsii 1cM 0.001783970672643 0.539986550820072 0.9 0.954987452340734 1.21333547526606e-09 0.00701948414381753 1.03792290759985e-09 0.00711270113376093 8.86755716859728e-10 0.576401645114741 -961.968773272991 -887.562479157938 -488.276472213167 0.15707727136071 0.0858837746117932
Ae_searsii 1cM 0.00184079939215309 0.524402955060028 0.9 0.960666263096253 1.02808134432888e-09 0.00668255515305177 8.79819455318172e-10 0.00676601083233446 7.52073517594183e-10 0.573719173931731 -989.018884480568 -876.370781355881 -472.679955253692 0.218166976666579 0.10060061922569
Ae_searsii 1cM 0.00152296297555517 0.522616430251558 0.9 0.960503184496765 1.0567850299158e-09 0.00667961093029108 9.04059303098571e-10 0.00676945678843897 7.7282112794534e-10 0.573172987022331 -893.579837031262 -843.087594612841 -464.523889562098 0.117682187407621 0.0524398897941678
Ae_searsii 1cM 0.00162573989014063 0.543430410411526 0.9 0.959519370134403 1.10875002417895e-09 0.00645962467997141 9.47561359496298e-10 0.00654768792944437 8.09459229860885e-10 0.577783758750851 -957.154513217288 -823.157159341103 -465.725804637321 0.272668957951976 0.119125956297323
Ae_searsii 1cM 0.00160208731657359 0.527824821808322 0.9 0.962499348196304 9.8384286691066e-10 0.00676035549784555 8.408411916333e-10 0.00684382666346807 7.18661417146329e-10 0.574285501542181 -911.315615165986 -859.688199800378 -471.477841784677 0.117378311936957 0.0535166405728741
Ae_searsii 1cM 0.00154016992546885 0.45293830831574 0.9 0.959682914112711 1.0250043945328e-09 0.00760681970744191 8.8026851255288e-10 0.00769891403399542 7.54285761839127e-10 0.557236854453442 -923.410062462093 -830.249319672817 -472.761654504294 0.206726000012851 0.104232223698091
Ae_searsii 1cM 0.00178144165711575 0.523602535431109 0.9 0.956756049211349 1.17023855268335e-09 0.00675798093664215 1.00154640179352e-09 0.00684989469872537 8.56131699214229e-10 0.573353874840464 -945.212867599575 -849.975810975882 -453.436023933074 0.193659091212269 0.0781997181752122
Ae_searsii 1cM 0.00164436300106842 0.461006418355559 0.9 0.95925069601032 1.0529480963431e-09 0.00740533600284877 9.03567704858751e-10 0.00749796258034805 7.74868749567624e-10 0.548507465641353 -904.287472624897 -835.425711751071 -471.703849816561 0.159187165771037 0.136981203980863
Ae_searsii 1cM 0.00156283685067485 0.444012282402449 0.9 0.958569641534507 1.05775042443307e-09 0.00764151425108885 9.08539367112646e-10 0.00773461802953954 7.7986578572088e-10 0.542669138767544 -951.214862802509 -846.815027908399 -491.321395966204 0.227008736636978 0.127496691612306
Ae_searsii 1cM 0.00158672099464628 0.550076548487529 0.9 0.959439941893334 1.12454681042288e-09 0.00639223834561944 9.60770862679639e-10 0.00648036188719206 8.20286080087957e-10 0.582961378341616 -892.979017776194 -811.982146385805 -470.113088260036 0.191542675199833 0.114351997264906
Ae_searsii 1cM 0.00172745087861433 0.525613728520409 0.9 0.960486983707813 1.0526186811467e-09 0.00665126414948721 9.00375573280457e-10 0.00674080726706761 7.69598789655266e-10 0.573815613054437 -986.982834393851 -883.471807449982 -507.12014045718 0.21570967748022 0.0830509192802844
Ae_searsii 1cM 0.00157089558345294 0.520012197822442 0.9 0.960522163417542 1.05945307769103e-09 0.00669912976061002 9.06424043375449e-10 0.00678917966920034 7.74950908264416e-10 0.572229597771542 -935.253377139525 -826.280554911265 -459.321736450404 0.228967382942797 0.081338978536209
Ae_searsii 1cM 0.00177627469851441 0.55018327620691 0.9 0.951398105385165 1.35811805336293e-09 0.00640680502410043 1.15242419245603e-09 0.00650251416258485 9.83961772385984e-10 0.575749102349196 -912.478587609064 -862.926421720531 -505.118348244437 0.121642126796225 0.0718075409927674
Ae_searsii 1cM 0.00162280110586361 0.520460796276492 0.9 0.960519960876801 1.05898020404493e-09 0.00669447622576252 9.05999988787048e-10 0.00678448092758469 7.74557324994572e-10 0.572497144199676 -928.515893113859 -854.290305739276 -460.506331319632 0.158598442070331 0.0866004508997078
Ae_searsii 1cM 0.001491810992941 0.515865768576677 0.9 0.960553235769159 1.06584382398608e-09 0.00674218038989521 9.12073829846894e-10 0.00683269254727498 7.79963104960147e-10 0.568928463377682 -864.631057865834 -790.25638868644 -463.802163457854 0.185552165068449 0.122269592977936
Ae_searsii 1cM 0.00172296706506284 0.525581970061979 0.9 0.96047993555195 1.05133104590662e-09 0.00664220900842251 8.99236156984122e-10 0.00673165468497651 7.68625530617613e-10 0.573810885980832 -908.982523874689 -885.440722289013 -493.360021840827 0.0566422690553869 0.0643504666695267
Ae_searsii 1cM 0.00171390533662287 0.525591769538108 0.9 0.960469589193649 1.05122751066107e-09 0.00664257512115788 8.99146662301623e-10 0.00673202414714825 7.6854880108959e-10 0.573812887383805 -904.876475426684 -836.506010833146 -438.519703716111 0.146605493349564 0.10589870929582
Ae_searsii 1cM 0.00123399910732575 0.422861327788137 0.9 0.960012302858517 1.02180385824735e-09 0.0079570352673157 8.78730718288316e-10 0.0080516840443952 7.55201647694264e-10 0.483293076499089 -807.495435182874 -755.819601278989 -426.334794428872 0.135574947616999 0.0793467429093623
Ae_searsii 1cM 0.00131201715002832 0.493776014555034 0.9 0.960088187220278 1.0796008321092e-09 0.00699112526147088 9.24849533888813e-10 0.00708302930603345 7.91756417988009e-10 0.546949012137632 -842.070745126709 -764.989175467632 -423.804121938704 0.184288120031105 0.0954528386546491
Ae_searsii 1cM 0.00184372888134714 0.528742303217067 0.9 0.959065820603021 1.08460809832488e-09 0.00661791636848332 9.26593984571245e-10 0.00670697825504937 7.9190109446401e-10 0.574064580800319 -947.402709372484 -886.626041289921 -489.748072765577 0.132800289172565 0.077068333505731
Ae_searsii 1cM 0.00179451047459924 0.530252152690565 0.9 0.961832671236821 1.00260682170319e-09 0.00675087695592479 8.56431630603698e-10 0.00683443495605797 7.31930973683631e-10 0.574470979013202 -992.564673075544 -875.032962052842 -488.158194362687 0.23300991557963 0.116774119550874
Ae_searsii 1cM 0.00160132366166203 0.491146387724852 0.9 0.95717910479066 1.08528577808788e-09 0.00837125785926724 9.3444219125001e-10 0.00847010193810869 7.99629573314183e-10 0.566084114933129 -897.17148493377 -840.769006098186 -473.357715799986 0.133083167521582 0.0672809289085594
Ae_searsii 1cM 0.00183947760413288 0.519338930097532 0.9 0.962909748014226 9.57299989902943e-10 0.00672809862598677 8.2090815061432e-10 0.00681154336048179 7.01846810508361e-10 0.573307756395234 -946.856034951436 -904.304530300325 -508.841528685893 0.097146336576611 0.0719362337907603
Ae_searsii 1cM 0.00145463776189693 0.412347467533427 0.9 0.959662189468568 1.00036778150199e-09 0.00813079809107776 8.60835709357297e-10 0.00822531552899307 7.40289041536645e-10 0.527308322296342 -908.397754888416 -844.240708707344 -494.185248737886 0.154889205971382 0.147845860254149
Ae_searsii 1cM 0.00177763442971354 0.530908087413762 0.9 0.958221239415558 1.12081912281298e-09 0.00658940435191042 9.57580701542799e-10 0.00667834158951728 8.18359188493912e-10 0.574351365339004 -967.798402122035 -882.184331832852 -486.78390189725 0.177986464543532 0.0864568979757008
Ae_searsii 1cM 0.00170527634719796 0.52569836607555 0.9 0.960407237078633 1.0505944082534e-09 0.00664009980213006 8.98580522218412e-10 0.00672951026224262 7.68062299294982e-10 0.573835010800903 -914.218607811875 -875.087665731359 -478.046597595726 0.089714473106892 0.0640915005684951
Ae_searsii 1cM 0.00151432087358046 0.455407236758658 0.9 0.959109465699633 1.04911544588321e-09 0.00748122264397141 9.00552871003828e-10 0.0075741397924975 7.71738706565442e-10 0.556666221613942 -897.767894389054 -832.452129405246 -474.484568815815 0.154307436739571 0.0838998649655815
Ae_searsii 1cM 0.00157933167577368 0.511132643858167 0.9 0.957645586573077 1.10827529233372e-09 0.00744212280950892 9.51249951739733e-10 0.00753721101256569 8.13467207164386e-10 0.570604840960344 -923.979638818491 -849.786703209717 -496.817411021818 0.173687959236156 0.0874016522726231
Ae_searsii 1cM 0.00168246021309856 0.516700119737398 0.9 0.956988473830662 1.12093139216258e-09 0.00768046246660337 9.6304173405976e-10 0.00777710448894506 8.23409393814407e-10 0.571697447640531 -944.664093682786 -852.520329139394 -489.015608080998 0.202225547664654 0.0941648489451374
Ae_searsii 1cM 0.00164335066847267 0.528491093931208 0.9 0.961413083138198 1.01338371883254e-09 0.00697604951321134 8.6668278832543e-10 0.00706500351185726 7.4073544150278e-10 0.57437244588795 -943.014603012742 -834.716462661588 -461.539461151344 0.224929868512982 0.0815588300827104
Ae_searsii 1cM 0.00196821261681486 0.525241843411529 0.9 0.960444916682153 1.03741849970903e-09 0.0066846901918479 8.87470994097938e-10 0.00676630422383879 7.58581492913324e-10 0.573788196085948 -994.581041560973 -884.097726623324 -501.032881548139 0.223855185550233 0.113076625389299
Ae_searsii 1cM 0.00249246632282991 1.27177328922518 0.9 0.930438671171081 2.54861396999082e-09 0.0117329467474848 1.25621394690088e-09 0.0118688397569572 1.00787568418125e-09 0.6256224409597 -1094.5601420588 -975.61639250057 -549.037081064834 0.218036152938267 0.120707555809564
Ae_searsii 1cM 0.00176383099671124 0.524124121731484 0.9 0.960499031830768 1.05576242972315e-09 0.00667322935051988 9.0315747651549e-10 0.00676300136812837 7.72013479055214e-10 0.573490634261841 -931.332848474583 -858.066135604614 -481.986386870688 0.163051718730467 0.114380081635419
Ae_searsii 1cM 0.00152520325409703 0.469627477669095 0.9 0.959312729198139 1.05295237462395e-09 0.00732995563320212 9.03290049568929e-10 0.00742208574827705 7.73543968065302e-10 0.561233740810233 -903.697859838161 -846.609740336379 -476.444768958487 0.133616633139488 0.0709710948699619
Ae_searsii 1cM 0.00178053157236735 0.526630072652479 0.9 0.958123530238201 1.12834850984849e-09 0.00660029100272406 9.65135226045057e-10 0.00668971654603162 8.24926117698861e-10 0.574027338954094 -925.117088213711 -876.512456783448 -491.910048365056 0.112197233561217 0.100245394494578
Ae_searsii 1cM 0.00189307071944268 0.527513438757771 0.9 0.959391352758181 1.0843442160501e-09 0.0066244397544113 9.27235433173232e-10 0.00671351613935319 7.92510154154922e-10 0.574095896918009 -1000.58798188288 -907.464246078567 -531.388432106462 0.198473625664583 0.12578734267496
Ae_searsii 1cM 0.0015517165366815 0.440751755308526 0.9 0.959162528036788 1.03651200312544e-09 0.00768857742430518 8.90459698630573e-10 0.00778209328737294 7.64372576483571e-10 0.545752710852165 -898.363679306906 -850.983585616769 -490.612412419694 0.116198519876683 0.0704305743917813
Ae_searsii 1cM 0.00146361515573483 0.519273103451673 0.9 0.960529462064917 1.06044946928965e-09 0.00670678289820562 9.07308702548037e-10 0.00679691154666599 7.75749133003823e-10 0.571865058636808 -919.98060738643 -824.960631288558 -463.454164910122 0.208136850918121 0.0869313441165006
Ae_searsii 1cM 0.0017390303199602 0.532170830776474 0.9 0.95746522399345 1.15815379521576e-09 0.0065092111337553 9.93676753699704e-10 0.00659435299393521 8.49177201025463e-10 0.575053398934295 -965.685399153757 -862.622723411169 -476.801491063986 0.210812166318354 0.0774756551411732
Ae_searsii 1cM 0.00150850669515603 0.501505034562625 0.9 0.958498963776331 1.07234189397367e-09 0.00760109191970885 9.20971505334286e-10 0.00769621754903349 7.87822891277978e-10 0.568501135148789 -934.135970515092 -848.31868665932 -490.455899626067 0.193421542878441 0.0897547499804148
